ride_date,num_rides,avg_duration_min,temp_f,max_temp_f,min_temp_f,wind_speed_knots,precip_in,month,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday,days_since_launch,temp_f_squared
2017-10-31,60242,13.936887055542645,53.8,62.1,46.9,13.2,0.05,10,0,0,0,0,1,0,1583,2894.4399999999996
2017-11-01,60773,14.487495269280764,51.4,57.9,46.9,7.8,0.0,11,0,0,0,0,0,1,1584,2641.96
2017-11-02,70810,15.926368921527096,63.0,72.0,46.9,6.7,0.0,11,0,0,0,1,0,0,1585,3969.0
2017-11-03,71818,17.54368194603024,66.1,75.0,57.9,7.6,0.0,11,0,0,0,0,0,0,1586,4369.209999999999
2017-11-04,53435,21.41534418764231,53.1,75.0,48.0,10.3,0.0,11,0,1,0,0,0,0,1587,2819.61
2017-11-05,34943,14.415929752263212,54.8,61.0,48.0,7.8,0.02,11,0,0,1,0,0,0,1588,3003.0399999999995
2017-11-06,57606,14.303749898737395,62.6,66.0,52.0,7.8,0.08,11,1,0,0,0,0,0,1589,3918.76
2017-11-07,36362,14.375742991767964,48.0,66.0,42.1,10.3,0.0,11,0,0,0,0,1,0,1590,2304.0
2017-11-08,54211,14.70585459285631,43.4,51.1,39.9,9.5,0.6,11,0,0,0,0,0,1,1591,1883.56
2017-11-09,58417,15.011814768531991,47.6,55.9,39.9,6.5,0.0,11,0,0,0,1,0,0,1592,2265.76
2017-11-10,38432,13.714919858451292,44.4,55.9,30.9,15.2,0.0,11,0,0,0,0,0,0,1593,1971.36
2017-11-11,28142,13.73691694501694,31.0,37.9,26.1,11.3,0.0,11,0,1,0,0,0,0,1594,961.0
2017-11-12,32471,14.865645755699962,39.5,46.9,26.1,4.3,0.0,11,0,0,1,0,0,0,1595,1560.25
2017-11-13,38753,12.488074901728035,45.4,50.0,34.0,6.2,0.0,11,1,0,0,0,0,0,1596,2061.16
2017-11-14,52279,13.64024656171694,43.0,50.0,39.0,8.3,0.05,11,0,0,0,0,1,0,1597,1849.0
2017-11-15,54230,12.71487276415268,43.5,51.1,37.9,7.4,0.0,11,0,0,0,0,0,1,1598,1892.25
2017-11-16,49737,13.12145016118114,52.2,59.0,37.9,10.2,0.7,11,0,0,0,1,0,0,1599,2724.84
2017-11-17,48991,14.673116490784023,45.5,59.0,41.0,16.8,0.08,11,0,0,0,0,0,0,1600,2070.25
2017-11-18,27745,14.60945335495885,44.0,52.0,36.0,7.2,0.0,11,0,1,0,0,0,0,1601,1936.0
2017-11-19,31598,15.50360782327996,53.5,60.1,36.0,15.7,0.33,11,0,0,1,0,0,0,1602,2862.25
2017-11-20,45121,12.479933216610153,43.1,60.1,37.0,13.1,0.02,11,1,0,0,0,0,0,1603,1857.6100000000001
2017-11-21,52451,15.001825831093146,49.1,59.0,37.0,11.2,0.0,11,0,0,0,0,1,0,1604,2410.81
2017-11-22,32298,15.141786901149707,51.7,59.0,43.0,8.7,0.0,11,0,0,0,0,0,1,1605,2672.8900000000003
2017-11-23,13705,17.551150431715914,38.7,55.0,34.0,10.9,0.16,11,0,0,0,1,0,0,1606,1497.6900000000003
2017-11-24,23724,18.908367054459617,43.0,51.1,34.0,5.7,0.0,11,0,0,0,0,0,0,1607,1849.0
2017-11-25,30518,25.398836205954957,48.6,57.9,37.0,6.9,0.0,11,0,1,0,0,0,0,1608,2361.96
2017-11-26,27181,13.695223992249488,49.3,57.9,42.1,13.0,0.0,11,0,0,1,0,0,0,1609,2430.49
2017-11-27,46733,13.079298711117774,45.3,53.1,42.1,12.9,0.0,11,1,0,0,0,0,0,1610,2052.0899999999997
2017-11-28,51170,13.05680248843724,44.0,53.1,37.0,8.1,0.0,11,0,0,0,0,1,0,1611,1936.0
2017-11-29,55295,13.357888898936006,54.4,64.0,37.0,10.4,0.0,11,0,0,0,0,0,1,1612,2959.3599999999997
2017-11-30,51700,11.95230335267569,44.2,64.0,39.9,7.3,0.0,11,0,0,0,1,0,0,1613,1953.6400000000003
2017-12-01,50708,12.975768452052275,50.4,54.0,39.9,9.3,0.02,12,0,0,0,0,0,0,1614,2540.16
2017-12-02,38923,14.491770932353628,44.2,53.1,39.9,5.5,0.0,12,0,1,0,0,0,0,1615,1953.6400000000003
2017-12-03,33728,13.151542239879824,45.3,48.0,39.9,5.0,0.0,12,0,0,1,0,0,0,1616,2052.0899999999997
2017-12-04,49630,12.860659211498422,45.5,52.0,39.9,5.0,0.0,12,1,0,0,0,0,0,1617,2070.25
2017-12-05,41792,12.433630040837166,53.8,60.1,39.9,11.4,0.0,12,0,0,0,0,1,0,1618,2894.4399999999996
2017-12-06,46335,12.197234272148483,50.1,60.1,41.0,11.9,0.69,12,0,0,0,0,0,1,1619,2510.01
2017-12-07,45367,12.206890471047236,42.7,59.0,39.9,13.2,0.0,12,0,0,0,1,0,0,1620,1823.2900000000002
2017-12-08,41330,11.662685700459717,39.1,46.0,36.0,8.7,0.0,12,0,0,0,0,0,0,1621,1528.8100000000002
2017-12-09,10804,13.7858262371961,35.2,41.0,30.9,6.8,0.0,12,0,1,0,0,0,0,1622,1239.0400000000002
2017-12-10,19815,13.854088653377069,35.0,39.9,30.9,10.9,0.34,12,0,0,1,0,0,0,1623,1225.0
2017-12-11,41838,12.9890797042561,38.0,43.0,32.0,9.4,0.0,12,1,0,0,0,0,0,1624,1444.0
2017-12-12,42620,12.225013295792277,44.5,51.8,39.0,9.6,0.0,12,0,0,0,0,1,0,1625,1980.25
2017-12-13,32623,11.803366234456266,29.2,51.1,21.9,21.0,0.0,12,0,0,0,0,0,1,1626,852.64
2017-12-14,27495,13.3030090319452,28.3,33.1,21.9,11.2,0.05,12,0,0,0,1,0,0,1627,800.89
2017-12-15,22944,11.7404165213854,25.5,33.1,23.0,6.5,0.02,12,0,0,0,0,0,0,1628,650.25
2017-12-16,19060,12.256758481986706,30.9,39.9,23.0,12.9,0.13,12,0,1,0,0,0,0,1629,954.81
2017-12-17,22403,11.635068220030057,35.7,39.9,25.0,5.9,0.0,12,0,0,1,0,0,0,1630,1274.4900000000002
2017-12-18,40168,12.76125979220607,38.4,46.9,33.1,5.7,0.02,12,1,0,0,0,0,0,1631,1474.56
2017-12-19,49503,11.826513207953727,50.2,55.9,34.0,10.9,0.0,12,0,0,0,0,1,0,1632,2520.0400000000004
2017-12-20,41463,14.186231097605091,47.7,55.9,39.9,14.3,0.0,12,0,0,0,0,0,1,1633,2275.2900000000004
2017-12-21,37592,11.65726528694048,37.2,53.1,34.0,9.2,0.0,12,0,0,0,1,0,0,1634,1383.8400000000001
2017-12-22,34341,14.511359113984252,40.1,51.1,34.0,6.3,0.0,12,0,0,0,0,0,0,1635,1608.0100000000002
2017-12-23,9608,17.304975020815984,41.2,53.1,36.0,7.4,0.05,12,0,1,0,0,0,0,1636,1697.4400000000003
2017-12-24,13216,13.150605326876512,40.3,53.1,37.0,10.1,0.49,12,0,0,1,0,0,0,1637,1624.0899999999997
2017-12-25,6479,16.74848742089829,36.3,41.0,32.0,15.8,0.23,12,1,0,0,0,0,0,1638,1317.6899999999998
2017-12-26,14113,11.752530763598571,27.0,39.0,24.1,16.4,0.22,12,0,0,0,0,1,0,1639,729.0
2017-12-27,16365,13.723589978612887,22.8,28.9,19.0,10.5,0.0,12,0,0,0,0,0,1,1640,519.84
2017-12-28,13420,11.014924242424245,17.3,25.0,14.0,15.2,0.0,12,0,0,0,1,0,0,1641,299.29
2017-12-29,13759,10.915011992150594,15.5,21.9,12.0,12.0,0.0,12,0,0,0,0,0,0,1642,240.25
2017-12-30,5956,12.390043653458696,20.0,23.0,18.0,7.8,0.0,12,0,1,0,0,0,0,1643,400.0
2017-12-31,6569,13.172436190186229,22.0,23.0,19.9,13.6,0.48,12,0,0,1,0,0,0,1644,484.0
2018-01-01,5500,20.77180000000001,12.6,21.9,8.1,15.1,0.0,1,1,0,0,0,0,0,1645,158.76
2018-01-02,18818,11.343925142593973,18.4,26.1,8.1,12.3,0.0,1,0,0,0,0,1,0,1646,338.55999999999995
2018-01-03,24299,11.210897567801146,22.6,30.0,14.0,7.5,0.0,1,0,0,0,0,0,1,1647,510.76000000000005
2018-01-04,1922,17.328407908428716,26.1,30.0,17.1,17.0,0.02,1,0,0,0,1,0,0,1648,681.21
2018-01-05,4972,16.160857468490207,16.7,28.9,10.0,22.4,0.0,1,0,0,0,0,0,0,1649,278.89
2018-01-06,4295,29.805723709740004,11.8,19.9,8.1,19.8,0.0,1,0,1,0,0,0,0,1650,139.24
2018-01-07,5640,12.762567966903074,10.8,18.0,6.1,11.7,0.0,1,0,0,1,0,0,0,1651,116.64000000000001
2018-01-08,15821,17.417178644417756,22.2,30.9,6.1,9.4,0.0,1,1,0,0,0,0,0,1652,492.84
2018-01-09,25091,13.094970308078596,35.5,43.0,18.0,11.2,0.0,1,0,0,0,0,1,0,1653,1260.25
2018-01-10,28252,11.869496554816182,34.2,43.0,26.1,6.1,0.0,1,0,0,0,0,0,1,1654,1169.64
2018-01-11,33961,12.063514030800034,40.1,46.9,26.1,4.8,0.0,1,0,0,0,1,0,0,1655,1608.0100000000002
2018-01-12,22254,13.36127063299482,47.9,60.1,35.1,9.4,0.01,1,0,0,0,0,0,0,1656,2294.41
2018-01-13,17760,11.608766891891898,41.7,60.1,25.0,14.4,0.79,1,0,1,0,0,0,0,1657,1738.8900000000003
2018-01-14,12399,23.55788773288168,20.0,25.0,16.0,13.8,0.11,1,0,0,1,0,0,0,1658,400.0
2018-01-15,17637,11.038549639961447,21.6,30.0,15.1,12.2,0.0,1,1,0,0,0,0,0,1659,466.56000000000006
2018-01-16,30278,11.388798247352316,27.9,33.1,16.0,6.9,0.0,1,0,0,0,0,1,0,1660,778.41
2018-01-17,19010,10.39236366824478,33.8,36.0,24.1,7.9,0.05,1,0,0,0,0,0,1,1661,1142.4399999999998
2018-01-18,27662,11.0159912515364,26.0,36.0,19.9,12.4,0.12,1,0,0,0,1,0,0,1662,676.0
2018-01-19,30525,11.873586677586676,31.2,39.0,19.9,9.6,0.0,1,0,0,0,0,0,0,1663,973.4399999999999
2018-01-20,28507,14.608504928614026,43.4,54.0,26.1,11.0,0.0,1,0,1,0,0,0,0,1664,1883.56
2018-01-21,27908,14.16123154650996,46.1,54.0,37.0,5.3,0.0,1,0,0,1,0,0,0,1665,2125.21
2018-01-22,36865,20.77364709073647,42.1,52.0,37.9,7.1,0.0,1,1,0,0,0,0,0,1666,1772.41
2018-01-23,28797,13.39751131483604,44.8,59.0,35.6,9.1,0.03,1,0,0,0,0,1,0,1667,2007.0399999999997
2018-01-24,36078,11.514989744442596,42.9,60.1,34.0,14.2,0.28,1,0,0,0,0,0,1,1668,1840.4099999999999
2018-01-25,31147,11.391361928917714,29.5,45.0,24.1,14.6,0.0,1,0,0,0,1,0,0,1669,870.25
2018-01-26,33073,11.978674447434464,32.0,39.0,24.1,6.6,0.0,1,0,0,0,0,0,0,1670,1024.0
2018-01-27,34351,22.87835870862565,42.1,57.0,28.0,7.8,0.0,1,0,1,0,0,0,0,1671,1772.41
2018-01-28,20101,21.78418652471683,50.3,57.0,35.1,6.4,0.19,1,0,0,1,0,0,0,1672,2530.0899999999997
2018-01-29,36799,11.981148944264794,42.8,54.0,39.0,8.8,0.08,1,1,0,0,0,0,0,1673,1831.8399999999997
2018-01-30,27996,10.918298447397248,34.2,44.1,30.0,11.2,0.06,1,0,0,0,0,1,0,1674,1169.64
2018-01-31,31276,11.032208402609031,26.2,37.0,19.0,13.0,0.0,1,0,0,0,0,0,1,1675,686.4399999999999
2018-02-01,35561,11.316653543676129,36.9,45.0,19.0,8.1,0.0,2,0,0,0,1,0,0,1676,1361.61
2018-02-02,26313,10.905258490733353,33.4,45.0,21.9,13.7,0.23,2,0,0,0,0,0,0,1677,1115.56
2018-02-03,18385,12.369982775813614,22.4,39.0,17.1,13.5,0.18,2,0,1,0,0,0,0,1678,501.75999999999993
2018-02-04,13959,11.171521360173845,34.8,45.0,17.1,8.2,0.0,2,0,0,1,0,0,0,1679,1211.0399999999997
2018-02-05,29068,12.03720643548461,37.4,46.9,30.0,12.6,1.01,2,1,0,0,0,0,0,1680,1398.76
2018-02-06,34102,11.455167829843802,31.6,41.0,28.0,6.1,0.0,2,0,0,0,0,1,0,1681,998.5600000000001
2018-02-07,15289,10.588302047223491,32.8,46.9,28.0,8.3,0.0,2,0,0,0,0,0,1,1682,1075.84
2018-02-08,31564,17.38828834537236,32.8,46.9,26.1,12.9,0.85,2,0,0,0,1,0,0,1683,1075.84
2018-02-09,31567,11.61065036272056,30.8,36.0,26.1,8.2,0.0,2,0,0,0,0,0,0,1684,948.6400000000001
2018-02-10,16324,15.006767132238831,42.0,51.1,28.0,5.5,0.0,2,0,1,0,0,0,0,1685,1764.0
2018-02-11,8809,11.403112347220643,45.6,60.1,37.9,4.7,0.82,2,0,0,1,0,0,0,1686,2079.36
2018-02-12,35139,18.194091560184795,48.1,63.0,41.0,11.4,0.99,2,1,0,0,0,0,0,1687,2313.61
2018-02-13,35189,11.132938797161993,33.0,41.0,27.0,9.9,0.0,2,0,0,0,0,1,0,1688,1089.0
2018-02-14,39591,13.461018918441056,40.5,54.0,27.0,6.8,0.01,2,0,0,0,0,0,1,1689,1640.25
2018-02-15,44193,12.132828351398034,51.0,61.0,36.0,6.8,0.13,2,0,0,0,1,0,0,1690,2601.0
2018-02-16,29191,11.96970812921791,56.1,61.0,44.1,9.1,0.16,2,0,0,0,0,0,0,1691,3147.21
2018-02-17,17921,15.176228075070217,36.0,59.0,30.0,11.3,0.05,2,0,1,0,0,0,0,1692,1296.0
2018-02-18,21538,17.15319280651252,37.6,45.0,30.0,8.8,0.62,2,0,0,1,0,0,0,1693,1413.7600000000002
2018-02-19,25677,12.832399293790813,41.5,48.9,33.1,5.6,0.02,2,1,0,0,0,0,0,1694,1722.25
2018-02-20,44480,17.40954024280576,53.9,70.0,33.1,6.9,0.03,2,0,0,0,0,1,0,1695,2905.21
2018-02-21,53115,30.362447833317663,61.8,79.0,46.9,7.7,0.0,2,0,0,0,0,0,1,1696,3819.24
2018-02-22,27010,11.093625200543007,50.6,79.0,37.9,10.1,0.02,2,0,0,0,1,0,0,1697,2560.36
2018-02-23,25634,12.696981222855063,37.8,41.0,37.0,9.1,0.11,2,0,0,0,0,0,0,1698,1428.8399999999997
2018-02-24,25550,14.260973255055449,46.7,54.0,36.0,7.4,0.07,2,0,1,0,0,0,0,1699,2180.8900000000003
2018-02-25,16150,19.660624355005154,42.3,54.0,39.9,9.6,0.62,2,0,0,1,0,0,0,1700,1789.2899999999997
2018-02-26,42570,12.379549369665648,46.1,52.0,39.9,6.4,0.22,2,1,0,0,0,0,0,1701,2125.21
2018-02-27,48516,14.211650452084532,47.3,57.0,39.9,7.5,0.0,2,0,0,0,0,1,0,1702,2237.2899999999995
2018-02-28,50709,15.028157723481035,49.5,62.1,39.9,9.2,0.0,2,0,0,0,0,0,1,1703,2450.25
2018-03-01,45564,13.90028897082492,54.5,62.1,42.1,6.0,0.0,3,0,0,0,1,0,0,1704,2970.25
2018-03-02,6855,13.452285436421104,41.9,57.9,35.6,19.1,1.47,3,0,0,0,0,0,0,1705,1755.61
2018-03-03,28364,16.37260964603018,40.6,46.9,36.0,20.1,0.71,3,0,1,0,0,0,0,1706,1648.3600000000001
2018-03-04,25262,13.329999604148524,41.9,46.9,37.9,16.6,0.0,3,0,0,1,0,0,0,1707,1755.61
2018-03-05,36774,11.714059752361267,37.5,44.1,35.1,15.7,0.0,3,1,0,0,0,0,0,1708,1406.25
2018-03-06,42689,13.188295189236884,39.5,46.9,34.0,8.2,0.0,3,0,0,0,0,1,0,1709,1560.25
2018-03-07,8188,10.351335287412471,36.6,41.0,33.8,14.7,0.1,3,0,0,0,0,0,1,1710,1339.5600000000002
2018-03-08,28440,11.289906235349267,37.4,42.1,34.0,12.7,0.8,3,0,0,0,1,0,0,1711,1398.76
2018-03-09,34912,12.983422128017107,36.8,44.1,30.9,14.0,0.0,3,0,0,0,0,0,0,1712,1354.2399999999998
2018-03-10,25444,14.89608814127758,37.4,44.1,30.9,14.0,0.0,3,0,1,0,0,0,0,1713,1398.76
2018-03-11,27597,24.689533886533567,38.9,46.0,33.1,10.3,0.0,3,0,0,1,0,0,0,1714,1513.2099999999998
2018-03-12,36340,13.356089708310405,38.2,46.0,33.1,10.5,0.0,3,1,0,0,0,0,0,1715,1459.2400000000002
2018-03-13,23137,11.048184005417008,37.3,43.0,33.1,14.1,0.21,3,0,0,0,0,1,0,1716,1391.2899999999997
2018-03-14,35377,11.430208421667562,36.7,42.1,32.0,16.3,0.05,3,0,0,0,0,0,1,1717,1346.89
2018-03-15,39574,21.854904314280425,38.6,48.0,32.0,15.0,0.0,3,0,0,0,1,0,0,1718,1489.96
2018-03-16,34921,12.061142292603304,37.6,48.0,34.0,16.7,0.0,3,0,0,0,0,0,0,1719,1413.7600000000002
2018-03-17,27672,17.89375481834827,36.4,48.0,28.9,14.8,0.0,3,0,1,0,0,0,0,1720,1324.9599999999998
2018-03-18,25158,14.375474998012558,37.4,48.0,28.9,11.6,0.0,3,0,0,1,0,0,0,1721,1398.76
2018-03-19,39278,12.72412207003072,39.8,46.9,30.0,7.0,0.0,3,1,0,0,0,0,0,1722,1584.0399999999997
2018-03-20,35532,11.492039569965105,35.9,46.9,30.9,9.8,0.0,3,0,0,0,0,1,0,1723,1288.81
2018-03-21,3755,12.193004882379046,35.7,39.9,30.9,15.1,0.0,3,0,0,0,0,0,1,1724,1274.4900000000002
2018-03-22,27308,11.820652067770132,39.6,51.1,32.0,13.8,0.64,3,0,0,0,1,0,0,1725,1568.16
2018-03-23,38528,13.43364176702658,42.7,51.1,33.1,11.0,0.01,3,0,0,0,0,0,0,1726,1823.2900000000002
2018-03-24,34398,20.73048626858152,43.3,51.1,37.0,10.2,0.0,3,0,1,0,0,0,0,1727,1874.8899999999996
2018-03-25,25562,12.97419542028532,40.4,51.1,35.1,11.0,0.0,3,0,0,1,0,0,0,1728,1632.1599999999999
2018-03-26,40295,12.767646523555443,40.4,50.0,34.0,9.1,0.0,3,1,0,0,0,0,0,1729,1632.1599999999999
2018-03-27,41354,12.178721526333607,39.4,50.0,34.0,5.8,0.0,3,0,0,0,0,1,0,1730,1552.36
2018-03-28,42520,12.539774223894636,43.7,52.0,35.1,5.5,0.04,3,0,0,0,0,0,1,1731,1909.6900000000003
2018-03-29,39293,16.089561754001995,49.6,53.1,39.0,5.2,0.03,3,0,0,0,1,0,0,1732,2460.1600000000003
2018-03-30,34787,13.862753806498596,50.1,60.1,43.0,6.3,0.02,3,0,0,0,0,0,0,1733,2510.01
2018-03-31,41794,26.894350066197717,47.1,60.1,39.9,10.7,0.04,3,0,1,0,0,0,0,1734,2218.4100000000003
2018-04-01,33149,21.496862147676655,50.4,59.0,39.9,11.0,0.0,4,0,0,1,0,0,0,1735,2540.16
2018-04-02,22063,16.3977549139585,39.8,59.0,32.0,8.1,0.4,4,1,0,0,0,0,0,1736,1584.0399999999997
2018-04-03,25881,10.72190281158636,40.8,44.1,32.0,7.0,0.15,4,0,0,0,0,1,0,1737,1664.6399999999999
2018-04-04,36753,12.154555637181543,45.9,57.0,39.0,9.3,0.28,4,0,0,0,0,0,1,1738,2106.81
2018-04-05,39814,13.378084760804407,41.6,57.0,35.1,18.2,0.11,4,0,0,0,1,0,0,1739,1730.5600000000002
2018-04-06,35624,13.13978684781795,44.8,62.1,35.1,10.7,0.0,4,0,0,0,0,0,0,1740,2007.0399999999997
2018-04-07,33245,14.377386574422223,45.7,62.1,37.0,10.5,0.09,4,0,1,0,0,0,0,1741,2088.4900000000002
2018-04-08,28410,14.941405021705968,38.9,48.9,33.1,12.2,0.0,4,0,0,1,0,0,0,1742,1513.2099999999998
2018-04-09,40509,11.925599249549483,38.7,48.9,33.1,10.6,0.0,4,1,0,0,0,0,0,1743,1497.6900000000003
2018-04-10,43051,11.534113803008836,43.2,50.0,33.1,7.9,0.0,4,0,0,0,0,1,0,1744,1866.2400000000002
2018-04-11,48612,12.4838009819249,44.4,52.0,37.9,6.9,0.0,4,0,0,0,0,0,1,1745,1971.36
2018-04-12,53168,13.59882698866486,50.6,60.1,37.9,8.1,0.0,4,0,0,0,1,0,0,1746,2560.36
2018-04-13,63510,24.07960793575816,65.4,82.0,46.0,11.1,0.0,4,0,0,0,0,0,0,1747,4277.160000000001
2018-04-14,62597,22.908648178027697,61.6,82.0,51.1,9.4,0.0,4,0,1,0,0,0,0,1748,3794.5600000000004
2018-04-15,20440,12.307435583822569,44.4,69.1,39.0,18.4,0.0,4,0,0,1,0,0,0,1749,1971.36
2018-04-16,26289,13.660212129280945,46.6,61.0,39.0,18.1,1.24,4,1,0,0,0,0,0,1750,2171.56
2018-04-17,44689,11.757871437415623,46.2,61.0,39.9,13.8,1.62,4,0,0,0,0,1,0,1751,2134.44
2018-04-18,51110,13.195589251940262,44.7,55.0,39.0,11.6,0.0,4,0,0,0,0,0,1,1752,1998.0900000000001
2018-04-19,38298,11.335561909238075,46.2,55.0,39.0,9.9,0.07,4,0,0,0,1,0,0,1753,2134.44
2018-04-20,47052,16.00011937147553,43.2,50.0,37.9,16.3,0.08,4,0,0,0,0,0,0,1754,1866.2400000000002
2018-04-21,63599,23.503453146537957,48.8,62.1,37.9,10.4,0.0,4,0,1,0,0,0,0,1755,2381.4399999999996
2018-04-22,54284,21.24027429813572,55.2,64.9,41.0,8.1,0.0,4,0,0,1,0,0,0,1756,3047.0400000000004
2018-04-23,57767,16.76789054881391,53.5,64.9,45.0,7.8,0.0,4,1,0,0,0,0,0,1757,2862.25
2018-04-24,58527,14.893794601921623,54.8,66.0,45.0,7.9,0.0,4,0,0,0,0,1,0,1758,3003.0399999999995
2018-04-25,31214,17.28646280515154,56.1,66.0,46.0,10.4,0.42,4,0,0,0,0,0,1,1759,3147.21
2018-04-26,66077,16.63759326240598,59.6,70.0,50.0,9.9,0.29,4,0,0,0,1,0,0,1760,3552.1600000000003
2018-04-27,39154,12.328815276429829,54.5,70.0,48.9,8.1,0.17,4,0,0,0,0,0,0,1761,2970.25
2018-04-28,56745,21.09956912503304,56.7,66.0,48.9,6.2,0.05,4,0,1,0,0,0,0,1762,3214.8900000000003
2018-04-29,44837,18.701506568236056,54.2,66.0,50.0,10.6,0.22,4,0,0,1,0,0,0,1763,2937.6400000000003
2018-04-30,41075,13.162267397037937,49.0,57.9,44.1,15.8,0.15,4,1,0,0,0,0,0,1764,2401.0
2018-05-01,72035,17.44585085953588,60.3,82.0,44.1,7.8,0.0,5,0,0,0,0,1,0,1765,3636.0899999999997
2018-05-02,76773,16.61223498712655,76.9,89.1,66.0,10.3,0.0,5,0,0,0,0,0,1,1766,5913.610000000001
2018-05-03,69056,20.43685897435897,82.3,93.0,64.9,10.8,0.0,5,0,0,0,1,0,0,1767,6773.29
2018-05-04,71199,17.76182647696363,75.8,93.0,68.0,5.5,0.01,5,0,0,0,0,0,0,1768,5745.639999999999
2018-05-05,63329,24.55501297457194,70.3,84.0,61.0,11.2,0.0,5,0,1,0,0,0,0,1769,4942.089999999999
2018-05-06,48993,17.533699031834484,62.6,75.9,57.0,7.6,0.0,5,0,0,1,0,0,0,1770,3918.76
2018-05-07,68917,17.650352839889525,62.1,75.0,54.0,5.6,0.0,5,1,0,0,0,0,0,1771,3856.4100000000003
2018-05-08,74313,18.978155908118374,61.8,75.0,54.0,5.9,0.0,5,0,0,0,0,1,0,1772,3819.24
2018-05-09,78458,18.083681502629865,63.5,73.9,54.0,4.8,0.0,5,0,0,0,0,0,1,1773,4032.25
2018-05-10,67455,16.10722481654436,59.4,73.9,54.0,6.5,0.0,5,0,0,0,1,0,0,1774,3528.3599999999997
2018-05-11,75266,18.959467532927658,65.1,73.0,55.9,8.3,0.19,5,0,0,0,0,0,0,1775,4238.009999999999
2018-05-12,34535,16.282174122870515,59.2,73.0,54.0,7.3,0.06,5,0,1,0,0,0,0,1776,3504.6400000000003
2018-05-13,25986,17.894076297493523,53.6,64.0,52.0,7.3,0.14,5,0,0,1,0,0,0,1777,2872.96
2018-05-14,64729,15.90430332617528,58.4,71.1,52.0,5.0,0.1,5,1,0,0,0,0,0,1778,3410.56
2018-05-15,52826,16.032164085866814,69.1,91.9,52.0,9.4,0.02,5,0,0,0,0,1,0,1779,4774.8099999999995
2018-05-16,32766,12.527345927689272,62.9,70.0,55.9,6.7,0.44,5,0,0,0,0,0,1,1780,3956.41
2018-05-17,49789,15.305948770478087,60.2,73.4,55.0,6.0,0.64,5,0,0,0,1,0,0,1781,3624.0400000000004
2018-05-18,63113,17.442503657460964,64.9,73.0,55.0,8.9,0.02,5,0,0,0,0,0,0,1782,4212.010000000001
2018-05-19,18026,15.370868930063985,54.4,66.9,50.0,10.7,0.2,5,0,1,0,0,0,0,1783,2959.3599999999997
2018-05-20,56949,23.55147090671771,66.7,84.0,50.0,7.1,0.44,5,0,0,1,0,0,0,1784,4448.89
2018-05-21,71220,22.67974164560517,68.9,84.0,55.0,7.6,0.0,5,1,0,0,0,0,0,1785,4747.210000000001
2018-05-22,48508,13.950543896539406,64.6,79.0,55.9,5.0,0.0,5,0,0,0,0,1,0,1786,4173.159999999999
2018-05-23,72655,19.200669602917905,66.2,82.0,55.9,5.1,0.42,5,0,0,0,0,0,1,1787,4382.4400000000005
2018-05-24,74810,19.32832419908212,74.5,86.0,57.0,7.6,0.21,5,0,0,0,1,0,0,1788,5550.25
2018-05-25,69345,20.336381378133492,77.9,89.1,66.0,9.6,0.0,5,0,0,0,0,0,0,1789,6068.410000000001
2018-05-26,51597,32.98850740676138,82.3,91.9,68.0,9.3,0.0,5,0,1,0,0,0,0,1790,6773.29
2018-05-27,25814,23.99578846104181,68.8,91.9,59.0,11.2,0.12,5,0,0,1,0,0,0,1791,4733.44
2018-05-28,49043,22.907766313915,60.2,82.0,55.9,8.3,0.41,5,1,0,0,0,0,0,1792,3624.0400000000004
2018-05-29,69090,17.06585251121725,72.8,87.1,55.9,6.0,0.0,5,0,0,0,0,1,0,1793,5299.839999999999
2018-05-30,72321,16.616023238985445,69.0,87.1,63.0,7.8,0.0,5,0,0,0,0,0,1,1794,4761.0
2018-05-31,55794,13.872895532375043,64.0,77.0,60.1,7.1,0.0,5,0,0,0,1,0,0,1795,4096.0
